2019-01-08,0.8192,0.8192
2019-01-07,0.8209,0.8209
2019-01-04,0.8163,0.8163
2019-01-03,0.7985,0.7985
2019-01-02,0.7997,0.7997
2018-12-31,0.8100,0.8100
2018-12-28,0.8101,0.8101
2018-12-27,0.8050,0.8050
2018-12-26,0.8080,0.8080
2018-12-25,0.8118,0.8118
2018-12-24,0.8171,0.8171
2018-12-21,0.8149,0.8149
2018-12-20,0.8243,0.8243
2018-12-19,0.8302,0.8302
2018-12-18,0.8395,0.8395
2018-12-17,0.8476,0.8476
2018-12-14,0.8489,0.8489
2018-12-13,0.8624,0.8624
2018-12-12,0.8498,0.8498
2018-12-11,0.8471,0.8471
2018-12-10,0.8434,0.8434
2018-12-07,0.8524,0.8524
2018-12-06,0.8522,0.8522
2018-12-05,0.8698,0.8698
2018-12-04,0.8739,0.8739
2018-12-03,0.8723,0.8723
2018-11-30,0.8502,0.8502
2018-11-29,0.8415,0.8415
2018-11-28,0.8518,0.8518
2018-11-27,0.8414,0.8414
2018-11-26,0.8424,0.8424
2018-11-23,0.8431,0.8431
2018-11-22,0.8608,0.8608
2018-11-21,0.8638,0.8638
2018-11-20,0.8618,0.8618
2018-11-19,0.8811,0.8811
2018-11-16,0.8718,0.8718
2018-11-15,0.8679,0.8679
2018-11-14,0.8584,0.8584
2018-11-13,0.8666,0.8666
2018-11-12,0.8585,0.8585
2018-11-09,0.8492,0.8492
2018-11-08,0.8605,0.8605
2018-11-07,0.8627,0.8627
2018-11-06,0.8679,0.8679
2018-11-05,0.8726,0.8726
2018-11-02,0.8795,0.8795
2018-11-01,0.8510,0.8510
2018-10-31,0.8452,0.8452
2018-10-30,0.8343,0.8343
2018-10-29,0.8258,0.8258
2018-10-26,0.8497,0.8497
2018-10-25,0.8549,0.8549
2018-10-24,0.8533,0.8533
2018-10-23,0.8521,0.8521
2018-10-22,0.8740,0.8740
2018-10-19,0.8400,0.8400
2018-10-18,0.8172,0.8172
2018-10-17,0.8358,0.8358
2018-10-16,0.8314,0.8314
2018-10-15,0.8379,0.8379
2018-10-12,0.8490,0.8490
2018-10-11,0.8376,0.8376
2018-10-10,0.8766,0.8766
2018-10-09,0.8784,0.8784
2018-10-08,0.8790,0.8790
2018-09-28,0.9160,0.9160
2018-09-27,0.9072,0.9072
2018-09-26,0.9107,0.9107
2018-09-25,0.9014,0.9014
2018-09-21,0.9093,0.9093
2018-09-20,0.8840,0.8840
2018-09-19,0.8846,0.8846
2018-09-18,0.8738,0.8738
2018-09-17,0.8576,0.8576
2018-09-14,0.8670,0.8670
2018-09-13,0.8656,0.8656
2018-09-12,0.8571,0.8571
2018-09-11,0.8624,0.8624
2018-09-10,0.8641,0.8641
2018-09-07,0.8762,0.8762
2018-09-06,0.8726,0.8726
2018-09-05,0.8810,0.8810
2018-09-04,0.8975,0.8975
2018-09-03,0.8871,0.8871
2018-08-31,0.8902,0.8902
2018-08-30,0.8943,0.8943
2018-08-29,0.9031,0.9031
2018-08-28,0.9068,0.9068
2018-08-27,0.9084,0.9084
2018-08-24,0.8877,0.8877
2018-08-23,0.8861,0.8861
2018-08-22,0.8828,0.8828
2018-08-21,0.8874,0.8874
2018-08-20,0.8724,0.8724
2018-08-17,0.8632,0.8632
2018-08-16,0.8752,0.8752
2018-08-15,0.8791,0.8791
2018-08-14,0.8996,0.8996
2018-08-13,0.9040,0.9040
2018-08-10,0.9077,0.9077
2018-08-09,0.9058,0.9058
2018-08-08,0.8847,0.8847
2018-08-07,0.8981,0.8981
2018-08-06,0.8741,0.8741
2018-08-03,0.8847,0.8847
2018-08-02,0.8988,0.8988
2018-08-01,0.9176,0.9176
2018-07-31,0.9352,0.9352
2018-07-30,0.9345,0.9345
2018-07-27,0.9361,0.9361
2018-07-26,0.9395,0.9395
2018-07-25,0.9499,0.9499
2018-07-24,0.9509,0.9509
2018-07-23,0.9367,0.9367
2018-07-20,0.9287,0.9287
2018-07-19,0.9122,0.9122
2018-07-18,0.9130,0.9130
2018-07-17,0.9174,0.9174
2018-07-16,0.9220,0.9220
2018-07-13,0.9262,0.9262
2018-07-12,0.9223,0.9223
2018-07-11,0.9027,0.9027
2018-07-10,0.9175,0.9175
2018-07-09,0.9149,0.9149
2018-07-06,0.8912,0.8912
2018-07-05,0.8852,0.8852
2018-07-04,0.8902,0.8902
2018-07-03,0.9014,0.9014
2018-07-02,0.9014,0.9014
2018-06-30,0.9268,0.9268
2018-06-29,0.9268,0.9268
2018-06-28,0.9042,0.9042
2018-06-27,0.9130,0.9130
2018-06-26,0.9308,0.9308
2018-06-25,0.9380,0.9380
2018-06-22,0.9501,0.9501
2018-06-21,0.9454,0.9454
2018-06-20,0.9559,0.9559
2018-06-19,0.9516,0.9516
2018-06-15,0.9847,0.9847
2018-06-14,0.9882,0.9882
2018-06-13,0.9914,0.9914
2018-06-12,1.0002,1.0002
2018-06-11,0.9885,0.9885
2018-06-08,0.9888,0.9888
2018-06-07,1.0007,1.0007
2018-06-06,1.0010,1.0010
2018-06-05,1.0026,1.0026
2018-06-04,0.9925,0.9925
2018-06-01,0.9835,0.9835
2018-05-31,0.9919,0.9919
2018-05-30,0.9720,0.9720
2018-05-29,0.9914,0.9914
2018-05-28,0.9990,0.9990
2018-05-25,0.9947,0.9947
2018-05-24,0.9963,0.9963
2018-05-23,1.0026,1.0026
2018-05-22,1.0152,1.0152
2018-05-21,1.0181,1.0181
2018-05-18,1.0137,1.0137
2018-05-17,1.0041,1.0041
2018-05-16,1.0112,1.0112
2018-05-15,1.0186,1.0186
2018-05-14,1.0148,1.0148
2018-05-11,1.0060,1.0060
2018-05-10,1.0112,1.0112
2018-05-09,1.0058,1.0058
2018-05-08,1.0075,1.0075
2018-05-07,0.9968,0.9968
2018-05-04,0.9821,0.9821
2018-05-03,0.9859,0.9859
2018-05-02,0.9788,0.9788
2018-04-27,0.9773,0.9773
2018-04-26,0.9769,0.9769
2018-04-25,0.9950,0.9950
2018-04-24,1.0000,1.0000
